age,amt,city_NewYork,days_since_last_transaction,is_fraud,merchant_transactions_count,month_cos,month_sin,weekday_cos,weekday_sin
21,196.35,0,57.104,0,0,-0.866,0.5,-0.901,0.434
21,267.58,0,65.246,0,0,-0.5,-0.866,1.0,0.0
21,228.37,0,0.0,0,0,0.0,1.0,-0.223,0.975
21,311.11,0,55.896,0,0,0.5,-0.866,1.0,0.0
21,374.94,0,11.34,0,0,-0.866,0.5,1.0,0.0
21,388.7,0,25.659,0,0,-1.0,0.0,-0.223,-0.975
21,26.6,0,24.228,0,1,0.866,-0.5,-0.901,0.434
25,253.88,0,13.415,0,0,0.5,-0.866,-0.901,0.434
25,273.81,0,70.113,0,0,-0.866,0.5,-0.901,-0.434
25,236.56,0,0.0,0,0,1.0,0.0,-0.223,0.975
25,131.94,0,34.822,0,0,-1.0,0.0,-0.223,-0.975
25,75.25,0,22.239,0,0,-0.866,0.5,0.623,-0.782
25,182.5,0,60.075,0,0,0.5,0.866,0.623,-0.782
25,313.67,0,103.397,0,1,0.5,-0.866,-0.901,-0.434
25,484.82,0,5.548,0,0,0.5,0.866,-0.901,-0.434
25,352.26,0,0.045,0,0,0.5,-0.866,-0.901,-0.434
33,143.26,0,2.726,0,0,0.866,0.5,0.623,-0.782
33,410.81,0,29.562,0,0,0.5,0.866,1.0,0.0
33,52.47,0,39.88,0,0,0.866,-0.5,0.623,0.782
33,49.49,0,0.0,0,0,1.0,0.0,-0.223,-0.975
33,366.16,0,3.791,0,1,0.866,-0.5,-0.223,-0.975
33,429.51,0,48.466,0,0,-0.5,0.866,1.0,0.0
33,15.36,0,18.607,0,0,0.866,0.5,-0.901,0.434
33,163.8,0,13.212,0,0,-0.866,0.5,0.623,-0.782
33,77.28,0,0.938,0,0,-0.866,0.5,1.0,0.0
33,262.85,0,9.253,0,0,-1.0,0.0,-0.223,0.975
33,160.17,0,39.309,0,0,-0.866,-0.5,1.0,0.0
33,334.84,0,35.275,0,0,-0.866,0.5,1.0,0.0
33,458.76,0,95.042,0,0,0.5,-0.866,-0.901,-0.434
67,388.43,1,55.272,0,0,-0.866,-0.5,-0.223,-0.975
67,480.78,1,59.238,0,0,0.866,-0.5,-0.901,-0.434
67,134.98,1,0.0,0,0,1.0,0.0,-0.901,0.434
67,50.69,1,4.599,0,0,1.0,0.0,1.0,0.0
67,170.85,1,12.21,0,0,-0.0,-1.0,0.623,0.782
67,61.06,1,1.414,0,0,-0.5,-0.866,-0.901,0.434
67,92.72,1,28.801,0,0,0.0,1.0,0.623,0.782
67,346.77,1,62.376,0,0,0.5,0.866,1.0,0.0
67,106.83,1,82.657,0,0,-1.0,0.0,0.623,-0.782
67,234.37,1,24.059,0,0,-0.5,-0.866,0.623,0.782
44,470.5,1,49.967,0,0,0.5,-0.866,1.0,0.0
44,190.83,1,17.097,0,0,0.0,1.0,-0.901,-0.434
44,285.82,1,24.917,0,0,-0.5,-0.866,0.623,0.782
44,105.81,1,9.728,0,0,-0.0,-1.0,0.623,-0.782
44,99.15,1,0.0,0,0,1.0,0.0,-0.223,0.975
44,131.07,1,9.861,0,0,0.866,-0.5,0.623,0.782
44,345.26,1,64.624,0,0,0.0,1.0,-0.223,-0.975
44,88.68,1,52.368,0,0,-0.866,0.5,0.623,0.782
44,452.09,1,29.012,0,1,-0.866,-0.5,-0.901,0.434
44,167.72,1,16.738,0,0,-0.5,-0.866,-0.901,-0.434
44,213.52,1,3.442,0,0,0.0,1.0,0.623,0.782
44,101.61,1,11.605,0,0,0.866,-0.5,-0.223,-0.975
44,371.44,1,29.385,0,0,-1.0,0.0,-0.223,0.975
44,354.27,1,7.518,0,0,1.0,0.0,-0.901,0.434
44,168.44,1,0.965,0,0,-0.866,-0.5,-0.901,-0.434
49,328.58,0,13.403,0,0,-0.866,0.5,1.0,0.0
49,132.36,0,26.428,0,1,-1.0,0.0,0.623,-0.782
49,209.57,0,132.188,0,0,-0.5,0.866,0.623,0.782
49,20.62,0,42.449,0,0,0.866,-0.5,-0.901,0.434
49,466.46,0,115.589,0,0,0.5,-0.866,-0.223,0.975
49,206.51,0,0.0,0,0,1.0,0.0,-0.223,0.975
60,198.18,0,4.66,0,0,0.866,0.5,-0.223,0.975
60,296.88,0,20.993,0,1,0.5,0.866,-0.223,0.975
60,133.14,0,63.411,0,0,-0.5,0.866,-0.223,0.975
60,407.92,0,63.317,0,0,-0.866,-0.5,-0.223,-0.975
60,487.42,0,22.546,0,0,-0.866,0.5,-0.223,-0.975
60,264.82,0,0.22,0,0,0.866,0.5,-0.223,0.975
60,238.2,0,57.991,0,0,-0.0,-1.0,1.0,0.0
60,148.58,0,0.0,0,0,0.866,0.5,-0.901,-0.434
60,302.4,0,7.727,0,0,-0.5,0.866,-0.901,0.434
55,421.73,0,59.549,0,0,0.5,0.866,-0.223,0.975
55,490.2,0,1.948,0,0,-1.0,0.0,0.623,-0.782
55,416.14,0,121.116,0,0,-1.0,0.0,-0.901,-0.434
55,133.35,0,0.0,0,0,1.0,0.0,-0.223,-0.975
55,211.44,0,29.192,0,0,0.5,-0.866,0.623,0.782
55,407.38,0,12.156,0,0,-0.0,-1.0,1.0,0.0
55,471.59,0,72.881,0,0,-0.0,-1.0,-0.223,0.975
48,437.59,0,3.625,0,0,0.866,-0.5,1.0,0.0
49,63.96,0,0.375,0,0,-0.0,-1.0,-0.901,-0.434
48,137.8,0,0.11,0,0,0.5,-0.866,0.623,-0.782
48,493.02,0,2.892,0,1,0.5,-0.866,0.623,-0.782
49,159.27,0,0.739,0,2,0.866,0.5,0.623,0.782
49,138.85,0,0.975,0,3,-0.866,-0.5,-0.901,-0.434
49,102.82,0,0.682,0,0,0.866,0.5,-0.223,0.975
49,50.93,0,0.731,0,1,0.5,0.866,-0.901,-0.434
49,352.34,0,1.407,0,2,-0.5,-0.866,-0.901,0.434
48,381.78,0,0.515,0,0,0.866,-0.5,0.623,0.782
49,457.05,0,2.833,0,1,0.866,0.5,1.0,0.0
49,174.94,0,1.27,0,2,-0.866,-0.5,-0.223,-0.975
48,232.69,0,0.982,0,0,0.5,-0.866,-0.223,-0.975
49,143.65,0,0.213,0,1,-0.5,0.866,-0.901,0.434
49,455.54,0,1.202,0,2,-0.866,0.5,-0.901,-0.434
49,237.15,0,0.675,0,3,-1.0,0.0,-0.901,0.434
48,204.52,0,1.711,0,0,0.5,-0.866,0.623,-0.782
49,484.44,0,0.61,0,0,-0.0,-1.0,1.0,0.0
49,288.46,0,2.867,0,0,0.866,0.5,-0.223,-0.975
49,181.25,0,2.745,0,1,-0.0,-1.0,0.623,-0.782
49,187.44,0,1.143,0,0,-0.866,-0.5,0.623,0.782
48,94.89,0,0.062,0,0,0.866,-0.5,0.623,-0.782
49,151.56,0,3.451,1,0,-0.866,0.5,-0.223,-0.975
49,330.69,0,2.055,0,1,-1.0,0.0,-0.901,0.434
49,25.51,0,0.725,0,2,-1.0,0.0,1.0,0.0
48,210.04,0,4.007,0,0,0.866,-0.5,0.623,0.782
49,143.58,0,0.427,0,1,1.0,0.0,0.623,0.782
49,33.09,0,5.747,0,2,0.5,0.866,-0.901,-0.434
49,360.05,0,0.013,0,3,-0.866,-0.5,-0.223,-0.975
48,107.96,0,0.993,0,0,0.5,-0.866,-0.901,0.434
48,389.59,0,0.153,0,1,0.5,-0.866,-0.901,-0.434
49,354.24,0,2.969,0,2,-0.5,0.866,-0.901,0.434
49,178.43,0,1.661,0,3,-0.5,0.866,-0.901,-0.434
49,15.55,0,0.888,0,0,-0.5,-0.866,0.623,0.782
48,279.39,0,4.454,0,0,0.5,-0.866,-0.901,-0.434
49,299.32,0,1.47,0,1,-0.866,-0.5,1.0,0.0
49,79.99,0,0.118,0,2,-0.0,-1.0,-0.223,0.975
49,246.16,0,0.101,0,3,-0.0,-1.0,-0.901,0.434
49,482.59,0,0.855,0,0,-0.866,-0.5,-0.901,-0.434
49,153.76,0,0.626,0,1,-0.866,-0.5,0.623,-0.782
49,118.32,0,0.804,0,2,-0.0,-1.0,1.0,0.0
49,294.23,0,1.403,0,0,1.0,0.0,-0.223,-0.975
49,468.11,0,3.018,0,1,-0.866,-0.5,-0.901,-0.434
49,205.87,0,0.675,0,2,-0.5,-0.866,-0.223,0.975
49,304.39,0,0.513,0,0,1.0,0.0,-0.901,-0.434
49,192.04,0,2.74,0,1,0.866,0.5,0.623,-0.782
49,232.87,0,2.435,0,2,0.0,1.0,1.0,0.0
49,98.19,0,0.901,0,0,-0.0,-1.0,-0.901,-0.434
49,156.22,0,1.801,1,1,-0.0,-1.0,-0.223,0.975
49,489.5,0,3.698,0,0,0.866,0.5,-0.901,0.434
48,364.37,0,0.0,0,0,0.5,-0.866,-0.223,0.975
49,482.69,0,0.365,0,1,1.0,0.0,0.623,0.782
49,193.44,0,2.322,0,2,1.0,0.0,-0.901,0.434
49,242.52,0,5.557,0,3,0.5,0.866,-0.901,0.434
49,185.67,0,1.46,0,4,-0.866,-0.5,-0.901,0.434
49,407.56,0,3.753,0,0,-1.0,0.0,0.623,0.782
49,88.53,0,4.263,0,0,-0.5,0.866,0.623,0.782
49,192.64,0,3.113,0,0,0.866,0.5,-0.901,-0.434
49,449.4,0,5.532,0,1,0.5,0.866,-0.901,-0.434
49,22.78,0,0.132,0,0,1.0,0.0,-0.901,-0.434
49,109.49,0,1.132,0,1,-0.866,-0.5,1.0,0.0
48,226.26,0,4.56,0,0,0.866,-0.5,1.0,0.0
49,80.11,0,0.474,0,1,0.5,0.866,-0.223,-0.975
49,433.84,0,2.732,0,2,-0.866,0.5,-0.223,0.975
49,281.22,0,0.423,0,3,-0.866,-0.5,-0.901,-0.434
49,463.47,0,0.885,0,4,-0.0,-1.0,-0.901,0.434
49,406.43,0,1.344,0,0,-1.0,0.0,0.623,0.782
49,384.46,0,1.438,0,0,0.0,1.0,1.0,0.0
49,339.93,0,1.705,0,1,-0.866,0.5,1.0,0.0
49,139.71,0,2.361,0,2,-0.866,-0.5,-0.223,-0.975
49,80.95,0,2.118,0,0,0.866,0.5,-0.901,0.434
49,184.61,0,0.078,0,1,0.5,0.866,-0.901,0.434
49,314.66,0,0.554,0,2,0.5,0.866,-0.901,-0.434
49,42.83,0,0.472,0,3,-0.5,0.866,-0.901,0.434
49,55.32,0,0.118,0,4,-0.866,-0.5,0.623,-0.782
49,53.65,0,2.033,0,0,1.0,0.0,-0.901,0.434
49,61.14,0,3.728,0,1,0.5,0.866,1.0,0.0
48,67.85,0,0.117,0,0,0.866,-0.5,0.623,-0.782
49,278.36,0,4.667,0,1,1.0,0.0,-0.223,0.975
49,177.27,0,4.422,0,0,-0.866,-0.5,0.623,0.782
49,191.0,0,1.779,0,0,-0.866,0.5,1.0,0.0
49,44.87,0,2.835,0,0,0.0,1.0,-0.901,0.434
49,311.29,0,1.766,0,0,1.0,0.0,-0.223,-0.975
49,166.32,0,0.621,0,1,-0.866,0.5,-0.901,0.434
48,319.58,0,0.898,0,0,0.866,-0.5,-0.223,0.975
49,100.33,0,0.232,0,1,0.5,0.866,-0.223,-0.975
48,34.41,0,0.697,0,0,0.866,-0.5,1.0,0.0
48,190.79,0,0.203,0,0,0.866,-0.5,-0.901,-0.434
49,490.85,0,0.116,0,1,1.0,0.0,0.623,0.782
49,345.5,0,0.812,0,2,-0.866,0.5,-0.901,0.434
49,400.93,0,0.247,0,0,-0.866,-0.5,-0.901,-0.434
49,286.72,0,4.832,0,1,-0.0,-1.0,0.623,-0.782
48,217.82,0,2.613,0,0,0.5,-0.866,-0.223,0.975
48,450.15,0,2.43,0,1,0.5,-0.866,-0.223,0.975
49,391.05,0,2.212,0,2,-0.5,0.866,0.623,-0.782
49,30.51,0,1.774,0,3,-0.5,-0.866,0.623,0.782
49,259.83,0,0.773,0,4,-0.0,-1.0,1.0,0.0
49,6.96,0,2.396,0,0,-0.866,0.5,1.0,0.0
49,392.16,0,2.512,0,1,-0.866,0.5,0.623,-0.782
49,391.24,0,0.253,0,0,-0.0,-1.0,-0.901,0.434
48,326.6,0,1.556,0,0,0.5,-0.866,-0.223,-0.975
49,181.41,0,7.667,0,1,0.0,1.0,-0.223,-0.975
49,352.51,0,0.782,0,0,1.0,0.0,0.623,-0.782
49,303.82,0,0.349,0,1,0.866,0.5,-0.901,-0.434
48,36.63,0,0.011,0,0,0.5,-0.866,-0.901,-0.434
49,364.85,0,3.266,0,1,1.0,0.0,0.623,-0.782
49,428.72,0,0.177,0,2,0.866,0.5,-0.223,0.975
49,448.08,0,0.399,0,3,-0.866,0.5,-0.901,-0.434
49,327.17,0,0.506,0,4,-1.0,0.0,-0.901,0.434
49,356.62,0,1.77,0,5,-0.5,-0.866,-0.901,-0.434
48,363.05,0,1.524,0,0,0.866,-0.5,-0.223,0.975
49,230.3,0,4.769,0,1,0.0,1.0,0.623,0.782
49,342.3,0,2.576,1,2,0.0,1.0,-0.223,0.975
49,92.16,0,3.359,0,3,-0.0,-1.0,-0.901,0.434
49,490.92,0,0.745,0,0,0.866,0.5,-0.901,0.434
49,2.1,0,0.986,0,1,-1.0,0.0,-0.223,0.975
48,189.72,0,0.809,0,0,0.5,-0.866,-0.901,0.434
49,30.82,0,4.281,0,1,0.5,0.866,-0.901,-0.434
48,70.29,0,4.224,0,0,0.866,-0.5,0.623,-0.782
49,37.96,0,2.188,0,1,-0.866,0.5,-0.901,0.434
49,176.62,0,4.607,0,2,-1.0,0.0,1.0,0.0
49,38.96,0,0.111,0,3,-0.866,-0.5,0.623,0.782
49,254.19,0,0.113,0,4,-0.866,-0.5,-0.223,-0.975
49,456.36,0,1.232,0,5,-0.0,-1.0,0.623,0.782
49,332.26,0,0.582,0,0,-0.866,0.5,-0.223,-0.975
49,123.49,0,2.165,0,1,-1.0,0.0,-0.901,0.434
49,477.98,0,4.155,0,2,-1.0,0.0,1.0,0.0
49,417.01,0,0.502,0,3,-0.866,-0.5,-0.901,-0.434
49,341.52,0,1.418,0,4,-0.5,-0.866,-0.901,-0.434
49,75.51,0,1.377,0,0,-0.866,-0.5,0.623,-0.782
49,103.0,0,2.63,0,0,0.5,0.866,-0.901,0.434
49,416.51,0,0.065,0,1,-1.0,0.0,-0.901,0.434
49,285.68,0,0.509,0,2,-0.866,-0.5,-0.223,-0.975
48,71.21,0,1.152,0,0,0.866,-0.5,-0.901,-0.434
49,490.7,0,0.018,0,1,0.866,0.5,-0.901,0.434
49,309.97,0,1.304,0,0,-1.0,0.0,0.623,0.782
49,244.43,0,1.626,0,0,-0.866,0.5,-0.223,0.975
49,374.5,0,3.069,0,1,-0.866,-0.5,-0.901,0.434
49,138.2,0,0.067,0,0,-0.866,0.5,0.623,-0.782
49,143.95,0,1.59,1,1,-1.0,0.0,-0.901,0.434
49,302.11,0,2.192,0,0,1.0,0.0,0.623,0.782
49,92.29,0,0.772,0,1,-1.0,0.0,0.623,0.782
49,127.88,0,1.183,0,2,-0.5,-0.866,-0.223,-0.975
48,254.6,0,0.197,0,0,0.5,-0.866,-0.223,0.975
49,269.12,0,0.522,0,1,0.0,1.0,-0.223,-0.975
49,172.48,0,1.727,0,2,-0.5,0.866,-0.223,0.975
49,447.33,0,6.215,0,3,-0.866,0.5,-0.223,0.975
49,376.57,0,0.905,0,4,-0.866,-0.5,1.0,0.0
49,290.41,0,2.916,0,5,-0.5,-0.866,0.623,-0.782
49,456.82,0,1.132,0,6,-0.0,-1.0,0.623,-0.782
49,12.24,0,0.539,0,0,-1.0,0.0,0.623,-0.782
49,81.29,0,1.911,0,1,-0.5,-0.866,1.0,0.0
49,242.79,0,0.029,0,0,0.866,0.5,-0.901,0.434
49,281.88,0,0.204,0,1,-0.866,0.5,0.623,0.782
49,186.75,0,1.008,1,2,-0.866,0.5,-0.901,-0.434
49,489.02,0,0.371,0,3,-1.0,0.0,-0.223,0.975
49,212.69,0,2.005,0,4,-0.0,-1.0,-0.223,0.975
49,421.73,0,0.609,0,0,0.0,1.0,1.0,0.0
49,262.77,0,5.209,0,1,-0.5,0.866,1.0,0.0
48,455.86,0,1.08,0,0,0.5,-0.866,1.0,0.0
49,22.6,0,1.091,0,1,-0.5,0.866,-0.223,0.975
49,358.45,0,0.5,0,2,-0.0,-1.0,1.0,0.0
49,290.96,0,0.639,0,0,0.0,1.0,1.0,0.0
49,305.8,0,3.397,0,1,-0.5,-0.866,-0.223,-0.975
49,333.03,0,0.163,0,0,-0.866,0.5,1.0,0.0
48,229.76,0,1.165,0,0,0.866,-0.5,0.623,0.782
49,46.09,0,4.144,0,1,-0.5,0.866,1.0,0.0
48,233.28,0,1.812,0,0,0.5,-0.866,-0.901,-0.434
49,465.56,0,3.692,0,1,-0.5,-0.866,-0.223,0.975
49,119.66,0,1.665,0,2,-0.0,-1.0,-0.901,-0.434
49,153.24,0,0.541,0,0,0.5,0.866,-0.901,0.434
49,486.94,0,4.671,0,1,0.0,1.0,0.623,-0.782
49,104.3,0,0.03,0,2,-1.0,0.0,-0.223,-0.975
48,171.02,0,1.067,0,0,0.5,-0.866,0.623,-0.782
49,493.25,0,1.059,0,1,0.866,0.5,0.623,0.782
48,468.67,0,5.736,0,0,0.866,-0.5,0.623,-0.782
49,215.96,0,0.524,0,1,1.0,0.0,0.623,0.782
49,158.35,0,1.08,0,2,1.0,0.0,-0.223,-0.975
49,150.08,0,2.332,0,3,-0.866,0.5,0.623,-0.782
49,347.41,0,1.224,0,4,-1.0,0.0,-0.901,-0.434
49,52.6,0,0.828,0,5,-0.5,-0.866,1.0,0.0
49,130.97,0,0.853,0,0,1.0,0.0,0.623,0.782
49,225.77,0,2.368,0,0,1.0,0.0,-0.901,-0.434
49,245.6,0,1.738,0,1,0.0,1.0,-0.901,-0.434
49,4.21,0,0.988,0,2,-0.5,0.866,-0.901,0.434
49,476.26,0,1.081,0,0,1.0,0.0,1.0,0.0
49,236.38,0,2.285,0,1,-0.5,0.866,-0.223,0.975
49,13.28,0,0.877,0,2,-0.0,-1.0,-0.223,-0.975
48,187.24,0,3.457,0,0,0.5,-0.866,1.0,0.0
49,40.97,0,0.83,0,1,-0.5,0.866,-0.901,-0.434
48,467.31,0,1.505,0,0,0.866,-0.5,-0.901,0.434
49,188.35,0,0.651,0,1,0.5,0.866,-0.223,-0.975
49,192.21,0,0.288,0,2,-0.5,-0.866,0.623,0.782
49,193.08,0,0.1,0,3,-0.0,-1.0,1.0,0.0
48,364.22,0,1.406,0,0,0.866,-0.5,-0.901,-0.434
49,348.63,0,2.343,0,1,-1.0,0.0,0.623,-0.782
48,337.06,0,2.51,0,0,0.5,-0.866,-0.901,0.434
49,415.5,0,0.688,0,0,0.0,1.0,-0.223,0.975
49,498.93,0,0.76,0,0,1.0,0.0,0.623,0.782
49,246.42,0,0.932,0,1,-0.5,0.866,-0.901,0.434
49,10.53,0,1.239,0,0,0.866,0.5,0.623,0.782
49,169.74,0,0.413,0,0,1.0,0.0,1.0,0.0
49,264.2,0,1.333,0,1,1.0,0.0,0.623,0.782
49,312.32,0,1.068,0,2,0.5,0.866,1.0,0.0
49,347.66,0,1.784,0,0,-1.0,0.0,-0.901,0.434
49,379.82,0,1.88,0,1,-0.5,-0.866,1.0,0.0
49,477.99,0,0.22,0,0,1.0,0.0,-0.223,-0.975
49,479.88,0,4.59,0,1,-0.5,-0.866,0.623,0.782
49,497.0,0,0.929,0,2,-0.5,-0.866,-0.223,0.975
49,128.35,0,0.348,0,0,1.0,0.0,1.0,0.0
49,151.4,0,0.841,0,1,-0.866,0.5,-0.901,0.434
49,133.46,0,3.514,0,0,-0.866,-0.5,-0.223,-0.975
48,13.12,0,0.118,0,0,0.866,-0.5,-0.223,0.975
49,345.38,0,0.79,0,1,-0.866,-0.5,1.0,0.0
49,388.03,0,0.449,0,2,-0.866,-0.5,0.623,-0.782
49,63.0,0,1.061,0,0,1.0,0.0,0.623,-0.782
49,124.83,0,2.667,0,1,0.866,0.5,0.623,-0.782
49,440.67,0,2.983,0,2,0.5,0.866,0.623,-0.782
51,309.06,0,17.843,0,0,-1.0,0.0,0.623,-0.782
51,370.59,0,129.56,0,0,-0.866,0.5,-0.223,0.975
51,142.45,0,46.822,0,0,0.5,-0.866,-0.223,0.975
51,44.42,0,16.783,0,0,0.866,0.5,0.623,-0.782
51,110.14,0,16.912,0,0,0.866,-0.5,0.623,-0.782
51,243.72,0,25.978,0,0,-0.0,-1.0,-0.901,-0.434
51,140.69,0,60.287,0,0,-0.5,-0.866,0.623,-0.782
51,95.06,0,13.742,0,0,-0.866,0.5,-0.223,0.975
51,344.26,0,0.0,0,0,1.0,0.0,-0.901,0.434
51,252.03,0,2.769,0,0,-1.0,0.0,-0.223,0.975
51,492.84,0,8.361,0,0,0.866,-0.5,-0.901,0.434
66,160.83,1,33.834,0,0,-0.5,0.866,0.623,-0.782
66,251.17,1,9.017,0,0,0.866,-0.5,-0.223,0.975
66,307.37,1,104.544,0,0,0.866,-0.5,1.0,0.0
66,364.24,1,64.331,0,0,-1.0,0.0,0.623,0.782
66,136.07,1,0.0,0,0,1.0,0.0,0.623,-0.782
66,102.84,1,41.557,0,0,-0.866,-0.5,1.0,0.0
66,114.8,1,64.949,0,0,0.0,1.0,0.623,0.782
68,414.36,0,7.77,0,0,-0.5,0.866,0.623,0.782
68,6.32,0,67.101,0,0,-1.0,0.0,1.0,0.0
68,314.98,0,37.081,0,0,-0.866,-0.5,-0.223,0.975
68,312.85,0,14.773,0,0,0.866,-0.5,0.623,-0.782
68,114.65,0,18.429,0,0,0.866,-0.5,-0.901,-0.434
68,36.4,0,32.923,0,0,-0.0,-1.0,0.623,0.782
68,209.37,0,18.626,0,0,0.5,-0.866,-0.223,-0.975
68,429.71,0,33.576,0,0,0.0,1.0,1.0,0.0
68,244.46,0,29.039,0,0,-0.5,-0.866,-0.901,0.434
68,445.61,0,9.685,0,0,-0.5,0.866,-0.901,0.434
68,5.95,0,6.036,0,0,-0.5,0.866,1.0,0.0
68,288.16,0,0.0,0,0,0.5,0.866,-0.223,0.975
39,14.89,0,23.261,0,0,0.5,-0.866,-0.223,-0.975
39,182.13,0,24.055,0,0,-1.0,0.0,1.0,0.0
39,197.27,0,2.641,0,0,0.866,0.5,-0.901,-0.434
39,119.23,0,8.938,0,0,0.866,0.5,0.623,-0.782
39,253.08,0,0.0,0,0,0.866,0.5,0.623,0.782
39,335.91,0,40.036,0,1,-0.5,0.866,1.0,0.0
39,465.84,0,50.392,0,0,0.866,-0.5,0.623,-0.782
39,296.98,0,11.74,0,0,-0.0,-1.0,-0.901,0.434
39,163.24,0,67.492,0,0,-0.0,-1.0,-0.223,-0.975
39,121.51,0,26.287,0,0,0.5,0.866,-0.901,-0.434
39,255.35,0,60.356,0,0,-1.0,0.0,-0.901,-0.434
39,280.52,0,4.986,0,0,0.5,0.866,-0.223,0.975
61,67.87,0,4.963,0,0,-0.5,-0.866,-0.223,0.975
61,369.34,0,0.0,0,0,-0.866,0.5,1.0,0.0
61,206.11,0,19.921,0,0,0.5,-0.866,-0.901,-0.434
61,421.51,0,23.093,0,0,0.5,-0.866,-0.223,-0.975
61,298.44,0,58.701,0,0,-0.866,-0.5,0.623,-0.782
61,439.91,0,14.63,0,0,-0.5,-0.866,1.0,0.0
61,198.6,0,14.647,0,0,0.866,-0.5,-0.901,-0.434
61,493.56,0,3.821,0,0,-0.866,0.5,-0.901,0.434
61,395.14,0,22.012,0,0,-0.0,-1.0,-0.901,0.434
61,157.58,0,11.046,0,0,-0.5,-0.866,-0.901,-0.434
43,59.48,0,3.696,1,0,0.5,0.866,-0.223,-0.975
43,384.35,0,0.08,0,1,-0.0,-1.0,-0.901,0.434
43,93.05,0,6.258,0,0,0.866,0.5,0.623,-0.782
43,142.02,0,0.119,0,1,0.0,1.0,-0.901,0.434
43,106.0,0,3.384,0,2,-0.5,-0.866,-0.223,-0.975
43,251.19,0,1.233,0,3,-0.0,-1.0,-0.223,0.975
43,160.02,0,1.028,0,0,0.5,0.866,-0.223,-0.975
42,222.03,0,0.325,1,0,0.866,-0.5,-0.901,0.434
43,176.48,0,0.342,0,0,-1.0,0.0,-0.901,0.434
43,9.35,0,0.325,0,1,-0.5,-0.866,0.623,0.782
42,455.05,0,1.138,0,0,0.5,-0.866,-0.223,-0.975
43,457.26,0,0.273,0,1,1.0,0.0,0.623,0.782
43,371.36,0,0.173,1,0,0.866,0.5,1.0,0.0
42,178.15,0,0.021,0,0,0.5,-0.866,1.0,0.0
43,49.75,0,0.696,0,1,-0.866,0.5,0.623,-0.782
43,118.24,0,2.758,0,0,-0.866,-0.5,-0.223,-0.975
42,212.04,0,0.037,0,0,0.5,-0.866,0.623,0.782
43,119.99,0,1.573,0,1,-0.866,0.5,-0.223,-0.975
43,216.68,0,7.173,0,2,-0.866,-0.5,-0.901,-0.434
42,15.05,0,0.253,0,0,0.5,-0.866,-0.223,0.975
43,468.98,0,0.174,0,1,-0.866,0.5,-0.901,0.434
43,123.76,0,0.376,0,2,-0.866,-0.5,1.0,0.0
43,14.23,0,6.438,0,0,-0.5,0.866,0.623,0.782
43,213.07,0,0.006,0,0,-0.866,-0.5,0.623,0.782
43,129.9,0,0.246,0,0,1.0,0.0,-0.223,-0.975
43,332.18,0,1.526,0,1,0.0,1.0,1.0,0.0
43,316.77,0,8.369,0,2,-0.5,0.866,1.0,0.0
43,34.48,0,1.391,0,0,0.5,0.866,0.623,-0.782
42,424.18,0,9.698,0,0,0.866,-0.5,-0.901,0.434
43,443.48,0,0.516,0,1,-1.0,0.0,-0.901,-0.434
42,372.07,0,0.382,0,0,0.866,-0.5,-0.901,-0.434
42,450.43,0,0.0,0,0,-0.0,-1.0,1.0,0.0
42,109.93,0,1.345,0,1,0.866,-0.5,1.0,0.0
43,403.21,0,2.416,0,2,1.0,0.0,1.0,0.0
43,255.44,0,1.004,0,3,0.5,0.866,0.623,-0.782
42,391.12,0,0.19,0,0,0.5,-0.866,-0.223,0.975
42,256.13,0,6.012,0,1,0.866,-0.5,1.0,0.0
43,480.87,0,2.453,0,2,0.866,0.5,-0.223,-0.975
43,4.78,0,1.633,0,3,-1.0,0.0,-0.901,-0.434
42,485.16,0,0.659,0,0,0.866,-0.5,-0.223,0.975
43,75.85,0,0.893,0,1,1.0,0.0,1.0,0.0
43,262.49,0,2.466,0,2,-0.866,-0.5,1.0,0.0
43,88.58,0,3.111,0,3,-0.5,-0.866,-0.223,-0.975
43,251.02,0,1.826,0,0,1.0,0.0,-0.901,0.434
42,282.0,0,0.017,0,0,0.866,-0.5,-0.901,0.434
43,212.24,0,0.181,0,0,-0.866,0.5,1.0,0.0
43,477.0,0,1.499,0,1,-0.5,-0.866,1.0,0.0
43,408.97,0,2.143,0,2,-0.0,-1.0,-0.901,-0.434
43,121.9,0,5.12,0,0,-1.0,0.0,0.623,-0.782
43,209.67,0,2.327,0,0,0.866,0.5,-0.901,-0.434
43,114.05,0,0.813,0,0,-0.866,0.5,-0.901,0.434
43,467.75,0,1.133,0,0,-0.866,0.5,-0.901,-0.434
42,228.0,0,0.364,0,0,0.866,-0.5,-0.901,0.434
42,171.05,0,0.517,0,1,0.866,-0.5,-0.901,-0.434
43,319.53,0,1.982,0,2,1.0,0.0,-0.223,0.975
42,165.77,0,4.152,0,0,0.5,-0.866,1.0,0.0
43,427.54,0,5.47,0,1,-0.5,0.866,-0.223,-0.975
43,494.88,0,0.141,0,2,-1.0,0.0,0.623,0.782
43,358.44,0,3.916,0,3,-1.0,0.0,0.623,0.782
43,336.77,0,1.866,0,0,0.866,0.5,0.623,-0.782
43,36.07,0,0.542,0,1,-0.0,-1.0,-0.901,0.434
43,105.54,0,0.508,0,2,-0.0,-1.0,-0.901,-0.434
43,310.56,0,2.514,0,0,1.0,0.0,-0.901,-0.434
43,341.58,0,2.341,0,0,-0.0,-1.0,-0.901,0.434
